Div;Date;HomeTeam;AwayTeam;home_eff;goals;FTR
1;21-11-2015;Sevilla;Real Sociedad;0;0;H
1;21-11-2015;Las Palmas;Valencia;0;1;D
1;22-11-2015;Atlético de Madrid;Betis;0;1;A
1;22-11-2015;Athletic de Bilbao;Granada;0;0;H
1;22-11-2015;Levante;Sp Gijón;0;3;A
1;22-11-2015;Eibar;Villarreal;0;1;D
1;23-11-2015;Rayo Vallecano;Getafe;0;1;D
1;27-11-2015;Betis;Levante;0;1;A
1;28-11-2015;Espanyol;Atlético de Madrid;0;0;H
1;28-11-2015;Real Sociedad;Barcelona;0;0;H
1;28-11-2015;Sp Gijón;Celta;0;1;H
1;28-11-2015;Deportivo de la Coruña;Las Palmas;0;2;A
1;28-11-2015;Granada;Málaga;0;2;D
1;29-11-2015;Real Madrid;Eibar;0;2;A
1;29-11-2015;Villarreal;Getafe;0;0;H
1;29-11-2015;Valencia;Sevilla;0;0;H
1;29-11-2015;Athletic de Bilbao;Rayo Vallecano;0;3;A
1;05-12-2015;Celta;Betis;0;1;D
1;05-12-2015;Atlético de Madrid;Granada;0;2;A
1;05-12-2015;Sevilla;Deportivo de la Coruña;0;1;D
1;05-12-2015;Getafe;Real Madrid;0;1;H
1;05-12-2015;Barcelona;Valencia;0;1;D
1;06-12-2015;Málaga;Athletic de Bilbao;0;0;D
1;06-12-2015;Eibar;Real Sociedad;0;1;H
1;06-12-2015;Las Palmas;Sp Gijón;0;1;H
1;06-12-2015;Rayo Vallecano;Villarreal;0;1;H
1;07-12-2015;Levante;Espanyol;0;1;D
1;11-12-2015;Real Sociedad;Getafe;0;1;D
1;12-12-2015;Deportivo de la Coruña;Barcelona;0;2;D
1;12-12-2015;Espanyol;Celta;0;0;H
1;12-12-2015;Betis;Las Palmas;0;0;H
1;12-12-2015;Granada;Levante;0;2;A
1;12-12-2015;Sp Gijón;Sevilla;0;0;H
1;13-12-2015;Athletic de Bilbao;Atlético de Madrid;0;1;H
1;13-12-2015;Valencia;Eibar;0;1;D
1;13-12-2015;Málaga;Rayo Vallecano;0;2;A
1;13-12-2015;Real Madrid;Villarreal;0;0;H
1;19-12-2015;Sevilla;Betis;0;0;D
1;19-12-2015;Las Palmas;Espanyol;0;0;H
1;19-12-2015;Eibar;Deportivo de la Coruña;0;0;H
1;19-12-2015;Getafe;Valencia;0;2;D
1;20-12-2015;Levante;Athletic de Bilbao;0;0;H
1;20-12-2015;Celta;Granada;0;2;A
1;20-12-2015;Atlético de Madrid;Málaga;0;0;H
1;20-12-2015;Rayo Vallecano;Real Madrid;0;2;H
1;20-12-2015;Villarreal;Real Sociedad;0;2;A
1;30-12-2015;Betis;Barcelona;0;0;H
1;30-12-2015;Athletic de Bilbao;Celta;0;1;A
1;30-12-2015;Sp Gijón;Eibar;0;0;H
1;30-12-2015;Deportivo de la Coruña;Getafe;0;0;D
1;30-12-2015;Granada;Las Palmas;0;1;H
1;30-12-2015;Málaga;Levante;0;1;A
1;30-12-2015;Real Sociedad;Real Madrid;0;1;H
1;30-12-2015;Espanyol;Sevilla;0;0;H
1;30-12-2015;Atlético de Madrid;Rayo Vallecano;0;2;A
1;31-12-2015;Valencia;Villarreal;0;0;H
1;02-01-2016;Levante;Atlético de Madrid;0;0;H
1;02-01-2016;Barcelona;Espanyol;0;0;D
1;02-01-2016;Celta;Málaga;0;0;H
1;03-01-2016;Las Palmas;Athletic de Bilbao;0;2;D
1;03-01-2016;Eibar;Betis;0;4;A
1;03-01-2016;Sevilla;Granada;0;1;H
1;03-01-2016;Villarreal;Deportivo de la Coruña;0;2;A
1;03-01-2016;Real Madrid;Valencia;0;2;D
1;03-01-2016;Real Sociedad;Rayo Vallecano;0;2;D
1;04-01-2016;Getafe;Sp Gijón;0;2;A
1;09-01-2016;Granada;Barcelona;0;0;H
1;09-01-2016;Betis;Getafe;0;0;H
1;09-01-2016;Rayo Vallecano;Levante;0;1;H
1;09-01-2016;Deportivo de la Coruña;Real Madrid;0;0;H
1;09-01-2016;Athletic de Bilbao;Sevilla;0;0;H
1;10-01-2016;Atlético de Madrid;Celta;0;2;A
1;10-01-2016;Espanyol;Eibar;0;1;H
1;10-01-2016;Málaga;Las Palmas;0;1;D
1;10-01-2016;Valencia;Real Sociedad;0;0;H
1;10-01-2016;Sp Gijón;Villarreal;0;0;H
1;16-01-2016;Levante;Celta;0;3;H
1;16-01-2016;Málaga;Sevilla;0;1;H
1;16-01-2016;Deportivo de la Coruña;Real Sociedad;0;1;D
1;16-01-2016;Betis;Villarreal;0;0;D
1;17-01-2016;Athletic de Bilbao;Barcelona;0;0;H
1;17-01-2016;Espanyol;Getafe;0;1;H
1;17-01-2016;Atlético de Madrid;Las Palmas;0;3;A
1;17-01-2016;Sp Gijón;Real Madrid;0;1;H
1;17-01-2016;Rayo Vallecano;Valencia;0;2;D
1;18-01-2016;Granada;Eibar;0;1;H
1;22-01-2016;Real Sociedad;Sp Gijón;0;1;H
1;23-01-2016;Villarreal;Espanyol;0;2;D
1;23-01-2016;Getafe;Granada;0;2;H
1;23-01-2016;Barcelona;Málaga;0;2;A
1;23-01-2016;Celta;Rayo Vallecano;0;0;H
1;24-01-2016;Eibar;Athletic de Bilbao;0;2;H
1;24-01-2016;Sevilla;Atlético de Madrid;0;0;D
1;24-01-2016;Real Madrid;Betis;0;1;D
1;24-01-2016;Valencia;Deportivo de la Coruña;0;1;D
1;25-01-2016;Las Palmas;Levante;0;2;H
1;30-01-2016;Atlético de Madrid;Barcelona;0;1;H
1;30-01-2016;Málaga;Eibar;0;2;A
1;30-01-2016;Athletic de Bilbao;Getafe;0;1;A
1;30-01-2016;Betis;Real Sociedad;0;1;H
1;30-01-2016;Granada;Villarreal;0;0;H
1;31-01-2016;Celta;Las Palmas;0;1;H
1;31-01-2016;Espanyol;Real Madrid;0;0;H
1;31-01-2016;Levante;Sevilla;0;1;H
1;31-01-2016;Sp Gijón;Valencia;0;1;A
1;01-02-2016;Rayo Vallecano;Deportivo de la Coruña;0;2;D
1;05-02-2016;Getafe;Málaga;0;0;H
1;06-02-2016;Villarreal;Athletic de Bilbao;0;0;D
1;06-02-2016;Eibar;Atlético de Madrid;0;1;H
1;06-02-2016;Deportivo de la Coruña;Sp Gijón;0;1;D
1;06-02-2016;Las Palmas;Rayo Vallecano;0;0;H
1;07-02-2016;Valencia;Betis;0;0;H
1;07-02-2016;Sevilla;Celta;0;1;D
1;07-02-2016;Real Madrid;Granada;0;2;A
1;07-02-2016;Barcelona;Levante;0;2;A
1;08-02-2016;Real Sociedad;Espanyol;0;5;A
1;12-02-2016;Rayo Vallecano;Sp Gijón;0;2;D
1;13-02-2016;Betis;Deportivo de la Coruña;0;2;D
1;13-02-2016;Athletic de Bilbao;Real Madrid;0;2;H
1;13-02-2016;Espanyol;Valencia;0;1;H
1;13-02-2016;Málaga;Villarreal;0;0;H
1;14-02-2016;Celta;Barcelona;0;1;H
1;14-02-2016;Levante;Eibar;0;0;H
1;14-02-2016;Atlético de Madrid;Getafe;0;1;A
1;14-02-2016;Las Palmas;Sevilla;0;0;H
1;14-02-2016;Granada;Real Sociedad;0;0;H
1;17-02-2016;Barcelona;Sp Gijón;0;3;A
1;19-02-2016;Getafe;Levante;0;0;H
1;20-02-2016;Sp Gijón;Betis;0;1;D
1;20-02-2016;Eibar;Celta;0;2;H
1;20-02-2016;Deportivo de la Coruña;Espanyol;0;0;H
1;20-02-2016;Barcelona;Las Palmas;0;2;A
1;21-02-2016;Real Sociedad;Athletic de Bilbao;0;1;A
1;21-02-2016;Villarreal;Atlético de Madrid;0;0;D
1;21-02-2016;Valencia;Granada;0;2;A
1;21-02-2016;Real Madrid;Málaga;0;1;D
1;21-02-2016;Sevilla;Rayo Vallecano;0;2;D
1;26-02-2016;Las Palmas;Eibar;0;1;A
1;27-02-2016;Rayo Vallecano;Betis;0;2;D
1;27-02-2016;Celta;Getafe;0;1;A
1;27-02-2016;Atlético de Madrid;Real Madrid;0;1;A
1;27-02-2016;Málaga;Real Sociedad;0;1;D
1;27-02-2016;Espanyol;Sp Gijón;0;4;A
1;28-02-2016;Sevilla;Barcelona;0;1;H
1;28-02-2016;Granada;Deportivo de la Coruña;0;1;A
1;28-02-2016;Athletic de Bilbao;Valencia;0;3;A
1;28-02-2016;Levante;Villarreal;0;0;H
1;01-03-2016;Real Sociedad;Atlético de Madrid;0;0;H
1;01-03-2016;Getafe;Las Palmas;0;0;H
1;02-03-2016;Deportivo de la Coruña;Athletic de Bilbao;0;1;H
1;02-03-2016;Villarreal;Celta;0;0;D
1;02-03-2016;Real Madrid;Levante;0;3;A
1;02-03-2016;Valencia;Málaga;0;2;A
1;02-03-2016;Eibar;Sevilla;0;0;H
1;03-03-2016;Betis;Espanyol;0;3;A
1;03-03-2016;Sp Gijón;Granada;0;0;H
1;03-03-2016;Barcelona;Rayo Vallecano;0;5;A
1;05-03-2016;Sevilla;Getafe;0;1;D
1;05-03-2016;Málaga;Deportivo de la Coruña;0;3;D
1;05-03-2016;Celta;Real Madrid;0;1;H
1;05-03-2016;Las Palmas;Villarreal;0;1;A
1;06-03-2016;Granada;Betis;0;0;H
1;06-03-2016;Barcelona;Eibar;0;4;A
1;06-03-2016;Levante;Real Sociedad;0;1;D
1;06-03-2016;Athletic de Bilbao;Sp Gijón;0;2;A
1;06-03-2016;Atlético de Madrid;Valencia;0;3;A
1;07-03-2016;Rayo Vallecano;Espanyol;0;1;H
1;11-03-2016;Sp Gijón;Málaga;0;0;H
1;12-03-2016;Deportivo de la Coruña;Atlético de Madrid;0;0;H
1;12-03-2016;Getafe;Barcelona;0;0;H
1;12-03-2016;Real Sociedad;Celta;0;0;H
1;12-03-2016;Eibar;Rayo Vallecano;0;1;D
1;13-03-2016;Betis;Athletic de Bilbao;0;1;H
1;13-03-2016;Real Madrid;Las Palmas;0;2;A
1;13-03-2016;Valencia;Levante;0;0;H
1;13-03-2016;Villarreal;Sevilla;0;2;H
1;14-03-2016;Espanyol;Granada;0;1;D
1;18-03-2016;Eibar;Getafe;0;1;D
1;19-03-2016;Málaga;Betis;0;1;A
1;19-03-2016;Rayo Vallecano;Granada;0;2;D
1;19-03-2016;Levante;Deportivo de la Coruña;0;1;H
1;19-03-2016;Las Palmas;Real Sociedad;0;1;A
1;19-03-2016;Atlético de Madrid;Sp Gijón;0;1;H
1;20-03-2016;Athletic de Bilbao;Espanyol;0;1;H
1;20-03-2016;Sevilla;Real Madrid;0;0;H
1;20-03-2016;Celta;Valencia;0;2;A
1;20-03-2016;Barcelona;Villarreal;0;2;D
1;01-04-2016;Getafe;Rayo Vallecano;0;0;H
1;02-04-2016;Betis;Atlético de Madrid;0;1;H
1;02-04-2016;Real Madrid;Barcelona;0;2;A
1;02-04-2016;Deportivo de la Coruña;Celta;0;1;D
1;02-04-2016;Valencia;Las Palmas;0;1;H
1;03-04-2016;Granada;Athletic de Bilbao;0;1;D
1;03-04-2016;Villarreal;Eibar;0;2;A
1;03-04-2016;Espanyol;Málaga;0;1;D
1;03-04-2016;Real Sociedad;Sevilla;0;2;A
1;04-04-2016;Sp Gijón;Levante;0;0;D
1;08-04-2016;Málaga;Granada;0;0;D
1;09-04-2016;Levante;Betis;0;0;H
1;09-04-2016;Atlético de Madrid;Espanyol;0;3;A
1;09-04-2016;Eibar;Real Madrid;0;0;H
1;09-04-2016;Barcelona;Real Sociedad;0;0;H
1;10-04-2016;Rayo Vallecano;Athletic de Bilbao;0;0;H
1;10-04-2016;Celta;Sp Gijón;0;1;A
1;10-04-2016;Sevilla;Valencia;0;1;H
1;10-04-2016;Getafe;Villarreal;0;0;H
1;11-04-2016;Las Palmas;Deportivo de la Coruña;0;3;A
1;15-04-2016;Espanyol;Levante;0;1;H
1;16-04-2016;Betis;Celta;0;1;D
1;16-04-2016;Real Sociedad;Eibar;0;1;H
1;16-04-2016;Real Madrid;Getafe;0;5;A
1;16-04-2016;Sp Gijón;Las Palmas;0;1;D
1;17-04-2016;Granada;Atlético de Madrid;0;0;H
1;17-04-2016;Valencia;Barcelona;0;2;A
1;17-04-2016;Athletic de Bilbao;Málaga;0;1;A
1;17-04-2016;Deportivo de la Coruña;Sevilla;0;1;D
1;17-04-2016;Villarreal;Rayo Vallecano;0;1;H
1;19-04-2016;Las Palmas;Betis;0;0;H
1;19-04-2016;Celta;Espanyol;0;1;D
1;20-04-2016;Atlético de Madrid;Athletic de Bilbao;0;1;A
1;20-04-2016;Barcelona;Deportivo de la Coruña;0;8;A
1;20-04-2016;Rayo Vallecano;Málaga;0;1;D
1;20-04-2016;Villarreal;Real Madrid;0;0;H
1;20-04-2016;Sevilla;Sp Gijón;0;1;H
1;20-04-2016;Eibar;Valencia;0;0;H
1;21-04-2016;Levante;Granada;0;1;H
1;21-04-2016;Getafe;Real Sociedad;0;2;A
1;22-04-2016;Espanyol;Las Palmas;0;0;H
1;23-04-2016;Málaga;Atlético de Madrid;0;0;H
1;23-04-2016;Sp Gijón;Barcelona;0;0;H
1;23-04-2016;Deportivo de la Coruña;Eibar;0;1;D
1;23-04-2016;Real Madrid;Rayo Vallecano;0;3;A
1;24-04-2016;Valencia;Getafe;0;2;D
1;24-04-2016;Athletic de Bilbao;Levante;0;2;D
1;24-04-2016;Betis;Sevilla;0;0;H
1;24-04-2016;Real Sociedad;Villarreal;0;0;D
1;25-04-2016;Granada;Celta;0;1;H
1;29-04-2016;Eibar;Sp Gijón;0;0;H
1;30-04-2016;Rayo Vallecano;Atlético de Madrid;0;0;H
1;30-04-2016;Barcelona;Betis;0;2;A
1;30-04-2016;Las Palmas;Granada;0;2;H
1;30-04-2016;Real Madrid;Real Sociedad;0;1;A
1;01-05-2016;Celta;Athletic de Bilbao;0;1;H
1;01-05-2016;Sevilla;Espanyol;0;0;H
1;01-05-2016;Getafe;Deportivo de la Coruña;0;2;A
1;01-05-2016;Villarreal;Valencia;0;2;A
1;02-05-2016;Levante;Málaga;0;1;H
1;08-05-2016;Espanyol;Barcelona;0;0;H
1;08-05-2016;Málaga;Celta;0;0;H
1;08-05-2016;Betis;Eibar;0;1;D
1;08-05-2016;Sp Gijón;Getafe;0;1;D
1;08-05-2016;Athletic de Bilbao;Las Palmas;0;0;D
1;08-05-2016;Atlético de Madrid;Levante;0;1;H
1;08-05-2016;Valencia;Real Madrid;0;2;H
1;08-05-2016;Granada;Sevilla;0;4;A
1;08-05-2016;Rayo Vallecano;Real Sociedad;0;1;H
1;08-05-2016;Deportivo de la Coruña;Villarreal;0;2;A
1;13-05-2016;Real Sociedad;Valencia;0;1;A
1;14-05-2016;Sevilla;Athletic de Bilbao;0;1;H
1;14-05-2016;Celta;Atlético de Madrid;0;0;H
1;14-05-2016;Barcelona;Granada;0;3;A
1;14-05-2016;Real Madrid;Deportivo de la Coruña;0;2;A
1;15-05-2016;Getafe;Betis;0;1;H
1;15-05-2016;Eibar;Espanyol;0;2;H
1;15-05-2016;Las Palmas;Málaga;0;1;H
1;15-05-2016;Villarreal;Sp Gijón;0;0;H
1;15-05-2016;Levante;Rayo Vallecano;0;1;H
2;22-08-2015;Alcorcon;Mallorca;1;2;H
2;22-08-2015;Cordoba;Valladolid;1;1;H
2;22-08-2015;Huesca;Alavés;1;2;A
2;22-08-2015;Llagostera;Osasuna;1;0;A
2;23-08-2015;Almeria;Leganés;1;3;H
2;23-08-2015;Gimnastic;Albacete;1;2;D
2;23-08-2015;Mirandes;Zaragoza;1;1;D
2;23-08-2015;Numancia;Tenerife;1;6;H
2;23-08-2015;Oviedo;Lugo;1;2;D
2;23-08-2015;Ponferradina;Elche;1;2;H
2;24-08-2015;Athletic de Bilbao B;Girona;1;0;A
2;29-08-2015;Albacete;Huesca;1;1;D
2;29-08-2015;Girona;Numancia;1;2;A
2;29-08-2015;Leganés;Cordoba;1;3;H
2;29-08-2015;Lugo;Llagostera;1;1;H
2;29-08-2015;Zaragoza;Almeria;1;3;H
2;30-08-2015;Alavés;Oviedo;1;2;H
2;30-08-2015;Elche;Athletic de Bilbao B;1;2;H
2;30-08-2015;Mallorca;Ponferradina;1;1;H
2;30-08-2015;Osasuna;Mirandes;1;1;H
2;30-08-2015;Tenerife;Gimnastic;1;1;A
2;30-08-2015;Valladolid;Alcorcon;1;2;H
2;05-09-2015;Gimnastic;Girona;1;1;H
2;05-09-2015;Huesca;Tenerife;1;1;D
2;05-09-2015;Mirandes;Lugo;1;1;D
2;05-09-2015;Numancia;Elche;1;0;D
2;06-09-2015;Almeria;Osasuna;1;2;H
2;06-09-2015;Athletic de Bilbao B;Mallorca;1;3;H
2;06-09-2015;Cordoba;Alcorcon;1;1;A
2;06-09-2015;Leganés;Zaragoza;1;1;D
2;06-09-2015;Llagostera;Alavés;1;3;H
2;06-09-2015;Oviedo;Albacete;1;3;H
2;06-09-2015;Ponferradina;Valladolid;1;3;H
2;12-09-2015;Alavés;Mirandes;1;2;A
2;12-09-2015;Elche;Gimnastic;1;1;H
2;12-09-2015;Osasuna;Leganés;1;2;H
2;12-09-2015;Valladolid;Athletic de Bilbao B;1;1;H
2;12-09-2015;Zaragoza;Cordoba;1;0;A
2;13-09-2015;Albacete;Llagostera;1;1;H
2;13-09-2015;Alcorcon;Ponferradina;1;1;H
2;13-09-2015;Girona;Huesca;1;0;D
2;13-09-2015;Lugo;Almeria;1;1;H
2;13-09-2015;Mallorca;Numancia;1;0;D
2;13-09-2015;Tenerife;Oviedo;1;0;A
2;19-09-2015;Athletic de Bilbao B;Alcorcon;1;1;H
2;19-09-2015;Leganés;Lugo;1;0;D
2;19-09-2015;Llagostera;Tenerife;1;0;A
2;19-09-2015;Mirandes;Albacete;1;1;D
2;19-09-2015;Oviedo;Girona;1;1;A
2;20-09-2015;Almeria;Alavés;1;0;A
2;20-09-2015;Cordoba;Ponferradina;1;1;H
2;20-09-2015;Gimnastic;Mallorca;1;1;H
2;20-09-2015;Huesca;Elche;1;1;A
2;20-09-2015;Numancia;Valladolid;1;2;D
2;20-09-2015;Zaragoza;Osasuna;1;0;A
2;26-09-2015;Alcorcon;Numancia;1;1;D
2;26-09-2015;Lugo;Zaragoza;1;0;D
2;26-09-2015;Mallorca;Huesca;1;0;A
2;26-09-2015;Osasuna;Cordoba;1;0;D
2;26-09-2015;Ponferradina;Athletic de Bilbao B;1;1;H
2;27-09-2015;Alavés;Leganés;1;0;D
2;27-09-2015;Albacete;Almeria;1;3;H
2;27-09-2015;Elche;Oviedo;1;1;D
2;27-09-2015;Girona;Llagostera;1;2;D
2;27-09-2015;Tenerife;Mirandes;1;3;H
2;27-09-2015;Valladolid;Gimnastic;1;0;D
2;03-10-2015;Almeria;Tenerife;1;2;D
2;03-10-2015;Cordoba;Athletic de Bilbao B;1;1;H
2;03-10-2015;Gimnastic;Alcorcon;1;0;A
2;03-10-2015;Numancia;Ponferradina;1;1;H
2;03-10-2015;Zaragoza;Alavés;1;1;H
2;04-10-2015;Huesca;Valladolid;1;1;D
2;04-10-2015;Leganés;Albacete;1;3;H
2;04-10-2015;Llagostera;Elche;1;4;H
2;04-10-2015;Mirandes;Girona;1;1;H
2;04-10-2015;Osasuna;Lugo;1;4;H
2;04-10-2015;Oviedo;Mallorca;1;1;D
2;10-10-2015;Alavés;Osasuna;1;3;H
2;10-10-2015;Athletic de Bilbao B;Numancia;1;0;D
2;10-10-2015;Elche;Mirandes;1;1;A
2;10-10-2015;Ponferradina;Gimnastic;1;2;D
2;10-10-2015;Tenerife;Leganés;1;0;D
2;11-10-2015;Albacete;Zaragoza;1;1;A
2;11-10-2015;Alcorcon;Huesca;1;0;A
2;11-10-2015;Girona;Almeria;1;1;D
2;11-10-2015;Lugo;Cordoba;1;1;A
2;11-10-2015;Mallorca;Llagostera;1;1;H
2;11-10-2015;Valladolid;Oviedo;1;2;A
2;17-10-2015;Gimnastic;Athletic de Bilbao B;1;2;H
2;17-10-2015;Leganés;Girona;1;2;D
2;17-10-2015;Mirandes;Mallorca;1;2;D
2;17-10-2015;Osasuna;Albacete;1;1;H
2;17-10-2015;Oviedo;Alcorcon;1;3;H
2;18-10-2015;Almeria;Elche;1;2;A
2;18-10-2015;Cordoba;Numancia;1;3;H
2;18-10-2015;Huesca;Ponferradina;1;1;D
2;18-10-2015;Llagostera;Valladolid;1;3;H
2;18-10-2015;Lugo;Alavés;1;1;H
2;18-10-2015;Zaragoza;Tenerife;1;2;H
2;24-10-2015;Alavés;Cordoba;1;3;H
2;24-10-2015;Alcorcon;Llagostera;1;6;H
2;24-10-2015;Athletic de Bilbao B;Huesca;1;0;D
2;24-10-2015;Elche;Leganés;1;0;D
2;24-10-2015;Girona;Zaragoza;1;0;D
2;25-10-2015;Albacete;Lugo;1;2;H
2;25-10-2015;Mallorca;Almeria;1;1;H
2;25-10-2015;Numancia;Gimnastic;1;1;D
2;25-10-2015;Ponferradina;Oviedo;1;4;H
2;25-10-2015;Tenerife;Osasuna;1;2;D
2;25-10-2015;Valladolid;Mirandes;1;2;H
2;31-10-2015;Cordoba;Gimnastic;1;2;H
2;31-10-2015;Huesca;Numancia;1;2;H
2;31-10-2015;Llagostera;Ponferradina;1;0;A
2;31-10-2015;Lugo;Tenerife;1;2;H
2;31-10-2015;Mirandes;Alcorcon;1;3;H
2;01-11-2015;Alavés;Albacete;1;1;D
2;01-11-2015;Almeria;Valladolid;1;1;D
2;01-11-2015;Leganés;Mallorca;1;0;D
2;01-11-2015;Osasuna;Girona;1;0;A
2;01-11-2015;Oviedo;Athletic de Bilbao B;1;0;D
2;01-11-2015;Zaragoza;Elche;1;2;H
2;07-11-2015;Mallorca;Zaragoza;1;0;D
2;07-11-2015;Ponferradina;Mirandes;1;2;D
2;07-11-2015;Tenerife;Alavés;1;2;H
2;07-11-2015;Valladolid;Leganés;1;1;D
2;08-11-2015;Albacete;Cordoba;1;2;H
2;08-11-2015;Alcorcon;Almeria;1;0;D
2;08-11-2015;Elche;Osasuna;1;2;H
2;08-11-2015;Gimnastic;Huesca;1;2;H
2;08-11-2015;Girona;Lugo;1;0;A
2;08-11-2015;Numancia;Oviedo;1;1;H
2;09-11-2015;Athletic de Bilbao B;Llagostera;1;2;H
2;14-11-2015;Alavés;Girona;1;1;H
2;14-11-2015;Albacete;Tenerife;1;1;A
2;14-11-2015;Leganés;Alcorcon;1;3;H
2;14-11-2015;Lugo;Elche;1;1;D
2;14-11-2015;Mirandes;Athletic de Bilbao B;1;3;H
2;15-11-2015;Almeria;Ponferradina;1;1;D
2;15-11-2015;Cordoba;Huesca;1;1;D
2;15-11-2015;Llagostera;Numancia;1;2;H
2;15-11-2015;Osasuna;Mallorca;1;2;H
2;15-11-2015;Oviedo;Gimnastic;1;2;H
2;15-11-2015;Zaragoza;Valladolid;1;0;A
2;21-11-2015;Athletic de Bilbao B;Almeria;1;0;D
2;21-11-2015;Elche;Alavés;1;0;A
2;21-11-2015;Huesca;Oviedo;1;0;A
2;21-11-2015;Mallorca;Lugo;1;1;D
2;21-11-2015;Numancia;Mirandes;1;2;D
2;22-11-2015;Alcorcon;Zaragoza;1;1;H
2;22-11-2015;Gimnastic;Llagostera;1;2;H
2;22-11-2015;Girona;Albacete;1;3;H
2;22-11-2015;Ponferradina;Leganés;1;1;H
2;22-11-2015;Tenerife;Cordoba;1;1;D
2;22-11-2015;Valladolid;Osasuna;1;0;A
2;28-11-2015;Alavés;Mallorca;1;1;H
2;28-11-2015;Almeria;Numancia;1;1;D
2;28-11-2015;Leganés;Athletic de Bilbao B;1;1;H
2;28-11-2015;Llagostera;Huesca;1;2;H
2;28-11-2015;Osasuna;Alcorcon;1;1;A
2;29-11-2015;Albacete;Elche;1;1;H
2;29-11-2015;Cordoba;Oviedo;1;2;H
2;29-11-2015;Lugo;Valladolid;1;1;D
2;29-11-2015;Mirandes;Gimnastic;1;0;A
2;29-11-2015;Tenerife;Girona;1;1;D
2;29-11-2015;Zaragoza;Ponferradina;1;2;H
2;05-12-2015;Alcorcon;Lugo;1;1;D
2;05-12-2015;Elche;Tenerife;1;0;D
2;05-12-2015;Gimnastic;Almeria;1;2;D
2;05-12-2015;Valladolid;Alavés;1;1;A
2;06-12-2015;Girona;Cordoba;1;1;A
2;06-12-2015;Huesca;Mirandes;1;1;A
2;06-12-2015;Mallorca;Albacete;1;2;H
2;06-12-2015;Numancia;Leganés;1;1;A
2;06-12-2015;Oviedo;Llagostera;1;2;H
2;06-12-2015;Ponferradina;Osasuna;1;3;H
2;07-12-2015;Athletic de Bilbao B;Zaragoza;1;0;A
2;12-12-2015;Alavés;Alcorcon;1;1;D
2;12-12-2015;Cordoba;Llagostera;1;2;H
2;12-12-2015;Girona;Elche;1;0;A
2;12-12-2015;Lugo;Ponferradina;1;3;H
2;12-12-2015;Tenerife;Mallorca;1;2;H
2;13-12-2015;Albacete;Valladolid;1;0;A
2;13-12-2015;Almeria;Huesca;1;1;A
2;13-12-2015;Leganés;Gimnastic;1;1;H
2;13-12-2015;Mirandes;Oviedo;1;1;A
2;13-12-2015;Osasuna;Athletic de Bilbao B;1;1;D
2;13-12-2015;Zaragoza;Numancia;1;2;D
2;18-12-2015;Elche;Cordoba;1;2;H
2;19-12-2015;Gimnastic;Zaragoza;1;3;H
2;19-12-2015;Mallorca;Girona;1;1;D
2;19-12-2015;Numancia;Osasuna;1;1;A
2;19-12-2015;Ponferradina;Alavés;1;0;A
2;20-12-2015;Alcorcon;Albacete;1;1;H
2;20-12-2015;Huesca;Leganés;1;1;D
2;20-12-2015;Llagostera;Mirandes;1;0;D
2;20-12-2015;Oviedo;Almeria;1;1;H
2;20-12-2015;Valladolid;Tenerife;1;4;H
2;21-12-2015;Athletic de Bilbao B;Lugo;1;1;D
2;02-01-2016;Alavés;Athletic de Bilbao B;1;3;H
2;02-01-2016;Elche;Mallorca;1;1;D
2;02-01-2016;Osasuna;Gimnastic;1;1;D
2;03-01-2016;Albacete;Ponferradina;1;2;D
2;03-01-2016;Almeria;Llagostera;1;2;H
2;03-01-2016;Cordoba;Mirandes;1;1;A
2;03-01-2016;Leganés;Oviedo;1;1;D
2;03-01-2016;Lugo;Numancia;1;2;A
2;03-01-2016;Zaragoza;Huesca;1;3;D
2;04-01-2016;Girona;Valladolid;1;1;H
2;04-01-2016;Tenerife;Alcorcon;1;1;A
2;09-01-2016;Alcorcon;Girona;1;1;H
2;09-01-2016;Athletic de Bilbao B;Albacete;1;0;A
2;09-01-2016;Gimnastic;Lugo;1;1;A
2;09-01-2016;Numancia;Alavés;1;0;A
2;09-01-2016;Valladolid;Elche;1;1;D
2;10-01-2016;Cordoba;Mallorca;1;3;H
2;10-01-2016;Huesca;Osasuna;1;0;A
2;10-01-2016;Llagostera;Leganés;1;0;A
2;10-01-2016;Mirandes;Almeria;1;1;D
2;10-01-2016;Oviedo;Zaragoza;1;1;H
2;10-01-2016;Ponferradina;Tenerife;1;0;A
2;16-01-2016;Albacete;Numancia;1;0;A
2;16-01-2016;Elche;Alcorcon;1;2;H
2;16-01-2016;Osasuna;Oviedo;1;0;D
2;16-01-2016;Tenerife;Athletic de Bilbao B;1;2;H
2;16-01-2016;Zaragoza;Llagostera;1;1;H
2;17-01-2016;Alavés;Gimnastic;1;1;A
2;17-01-2016;Almeria;Cordoba;1;0;A
2;17-01-2016;Girona;Ponferradina;1;4;H
2;17-01-2016;Leganés;Mirandes;1;4;H
2;17-01-2016;Lugo;Huesca;1;1;D
2;17-01-2016;Mallorca;Valladolid;1;0;A
2;23-01-2016;Alavés;Huesca;1;1;H
2;23-01-2016;Girona;Athletic de Bilbao B;1;2;H
2;23-01-2016;Leganés;Almeria;1;2;H
2;23-01-2016;Lugo;Oviedo;1;2;D
2;23-01-2016;Mallorca;Alcorcon;1;1;H
2;24-01-2016;Albacete;Gimnastic;1;1;D
2;24-01-2016;Elche;Ponferradina;1;1;H
